assay_chembl_id,assay_description,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(CCC#N)c34)cc2n1,CHEMBL5729338,CHEMBL5789006,6.13,IC50,nM,732.0,IC50,nM,732.0
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(CCC#N)c34)cc2n1,CHEMBL5729338,CHEMBL5789006,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(CCC#N)c34)cc2n1,CHEMBL5729338,CHEMBL5789006,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Fc1c(-c2c(C(F)(F)F)ccc3[nH]ncc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5729338,CHEMBL5943050,7.96,IC50,nM,10.9,IC50,nM,10.9
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Fc1c(-c2c(C(F)(F)F)ccc3[nH]ncc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5729338,CHEMBL5943050,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Fc1c(-c2c(C(F)(F)F)ccc3[nH]ncc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5729338,CHEMBL5943050,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(N4CCCC4)nc3c2F)c2ccccc2c1,CHEMBL5729338,CHEMBL6043769,6.32,IC50,nM,477.0,IC50,nM,477.0
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(N4CCCC4)nc3c2F)c2ccccc2c1,CHEMBL5729338,CHEMBL6043769,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(N4CCCC4)nc3c2F)c2ccccc2c1,CHEMBL5729338,CHEMBL6043769,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Fc1c(-c2cccc3cccc(OC(F)(F)F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5729338,CHEMBL5770031,7.97,IC50,nM,10.6,IC50,nM,10.6
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Fc1c(-c2cccc3cccc(OC(F)(F)F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5729338,CHEMBL5770031,,kon,,,kon,M-1-s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Fc1c(-c2cccc3cccc(OC(F)(F)F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,CHEMBL5729338,CHEMBL5770031,,k_off,s-1,,koff,s-1,
CHEMBL5738512,"KRas G12D Binding Assay: Table 2: The ability of a compound to bind to KRAS G12D was measured using a TR-FRET displacement assay. Biotinylated GDP-loaded recombinant human KRAS G12D (corresponding to amino acids 1:169, produced at Array BioPharma) was incubated with a custom-made Cy5 labelled tracer, europium labelled streptavidin and compound (2% DMSO final) in buffer (50 mM HEPES [pH 7.5], 5mM MgCl2, 0.005% Tween-20 & 1 mM DTT). After a 60 minute incubation at 22° C., the reaction was measured using a PerkinElmer EnVision multimode plate reader via TR-FRET dual wavelength detection, and the percent of control (POC) calculated using a ratiometric emission factor. 100 POC is determined using no test compound and 0 POC is determined using a concentration of control compound that completely inhibits binding of the tracer to KRAS. The POC values were fit to a 4-parameter logistic curve and the IC50 value was determined as the concentration where the curve crosses 50 POC.",Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(N4CCC4)nc3c2F)c2ccccc2c1,CHEMBL5729338,CHEMBL6050062,6.17,IC50,nM,684.0,IC50,nM,684.0
